"Providers","RNs","MAs","PSRs","Play","Roomers","Rooming Ratio","Dedicated RNs","Dedicated PSRs","Provider Primary","Provider Secondary","Provider Tertiary","RN Primary","RN Secondary","RN Tertiary","MA Primary","MA Secondary","MA Tertiary","PSR Primary","PSR Secondary","PSR Tertiary","OM Primary","OM Secondary","OM Tertiary","Notes"
"1","1","2","1","1 Provider(s), 1 RN(s) acting as RN, 2 MA(s), 1 PSR(s)","1","1:1","1","1","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","1 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","2","2","1 Provider(s), 1 RN(s) acting as RN, 2 MA(s), 2 PSR(s)","1","1:1","1","2","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","2 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","2","3","1 Provider(s), 1 RN(s) acting as RN, 2 MA(s), 3 PSR(s)","1","1:1","1","3","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","3 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","3","0","1 Provider(s), 1 RN(s) acting as RN, 3 MA(s), 0 PSR(s)","1","1:1","1","0","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","No PSR assigned; Office Manager acts as PSR/front desk coverage.","No PSR assigned.","No PSR assigned.","Act as PSR/front desk coverage: check in/out patients and protect front desk flow.","Assist with scheduling bottlenecks and urgent front desk needs.","Route urgent issues to the appropriate clinical person.","No PSR assigned; OM acts as PSR/front desk coverage.
Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","3","1","1 Provider(s), 1 RN(s) acting as RN, 3 MA(s), 1 PSR(s)","1","1:1","1","1","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","1 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","3","2","1 Provider(s), 1 RN(s) acting as RN, 3 MA(s), 2 PSR(s)","1","1:1","1","2","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","2 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","3","3","1 Provider(s), 1 RN(s) acting as RN, 3 MA(s), 3 PSR(s)","1","1:1","1","3","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","3 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","4","0","1 Provider(s), 1 RN(s) acting as RN, 4 MA(s), 0 PSR(s)","1","1:1","1","0","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","No PSR assigned; Office Manager acts as PSR/front desk coverage.","No PSR assigned.","No PSR assigned.","Act as PSR/front desk coverage: check in/out patients and protect front desk flow.","Assist with scheduling bottlenecks and urgent front desk needs.","Route urgent issues to the appropriate clinical person.","No PSR assigned; OM acts as PSR/front desk coverage.
Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","4","1","1 Provider(s), 1 RN(s) acting as RN, 4 MA(s), 1 PSR(s)","1","1:1","1","1","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","1 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","4","2","1 Provider(s), 1 RN(s) acting as RN, 4 MA(s), 2 PSR(s)","1","1:1","1","2","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","2 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","4","3","1 Provider(s), 1 RN(s) acting as RN, 4 MA(s), 3 PSR(s)","1","1:1","1","3","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","3 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","5","0","1 Provider(s), 1 RN(s) acting as RN, 5 MA(s), 0 PSR(s)","1","1:1","1","0","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","No PSR assigned; Office Manager acts as PSR/front desk coverage.","No PSR assigned.","No PSR assigned.","Act as PSR/front desk coverage: check in/out patients and protect front desk flow.","Assist with scheduling bottlenecks and urgent front desk needs.","Route urgent issues to the appropriate clinical person.","No PSR assigned; OM acts as PSR/front desk coverage.
Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
"1","1","5","1","1 Provider(s), 1 RN(s) acting as RN, 5 MA(s), 1 PSR(s)","1","1:1","1","1","Seeing patients.","Maintain clinic flow and support staff bottlenecks as needed.","Management duties and other provider-level tasks as time allows.","Triage, VM, and MyChart messages.","Assist roomers if requested.","Forms, PAs, other tasks as assigned.","1 MA(s) room patients; extra MA capacity supports clinic flow.","Forms and restocking.","MA duty list.","1 PSR(s) cover check in/out patients.","Workqueues, proactive calls to new patients, call overdue patients.","Other tasks assigned by OM.","Support patient flow and staffing adjustments.","Assist bottlenecks as needed.","Help route urgent questions to the right person.","Huddle at the end of the morning.
If a doctor called off, rescheduling affected patients is a global priority."
